index,unique_id,ds,AutoARIMA,AutoARIMA/BottomUp
24149,Austin/Lincoln/Continental/Black,2027-05-01,1.0,1.0
24150,Austin/Lincoln/Continental/Black,2027-06-01,1.0,1.0
24151,Austin/Lincoln/Continental/Black,2027-07-01,1.0,1.0
24152,Austin/Lincoln/Continental/Black,2027-08-01,1.0,1.0
24153,Austin/Lincoln/Continental/Black,2027-09-01,1.0,1.0
24154,Austin/Lincoln/Continental/Black,2027-10-01,1.0,1.0
24155,Austin/Lincoln/Continental/Black,2027-11-01,1.0,1.0
24156,Austin/Lincoln/Continental/Pale White,2027-01-01,1.0,1.0
24157,Austin/Lincoln/Continental/Pale White,2027-02-01,1.0,1.0
24158,Austin/Lincoln/Continental/Pale White,2027-03-01,1.0,1.0
24159,Austin/Lincoln/Continental/Pale White,2027-04-01,1.0,1.0
24160,Austin/Lincoln/Continental/Pale White,2027-05-01,1.0,1.0
24161,Austin/Lincoln/Continental/Pale White,2027-06-01,1.0,1.0
24162,Austin/Lincoln/Continental/Pale White,2027-07-01,1.0,1.0
24163,Austin/Lincoln/Continental/Pale White,2027-08-01,1.0,1.0
24164,Austin/Lincoln/Continental/Pale White,2027-09-01,1.0,1.0
24165,Austin/Lincoln/Continental/Pale White,2027-10-01,1.0,1.0
24166,Austin/Lincoln/Continental/Pale White,2027-11-01,1.0,1.0
24167,Austin/Lincoln/Continental/Pale White,2027-12-01,1.0,1.0
24168,Austin/Lincoln/Continental/Red,2026-11-01,1.0,1.0
24169,Austin/Lincoln/Continental/Red,2026-12-01,1.0,1.0
24170,Austin/Lincoln/Continental/Red,2027-01-01,1.0,1.0
24171,Austin/Lincoln/Continental/Red,2027-02-01,1.0,1.0
24172,Austin/Lincoln/Continental/Red,2027-03-01,1.0,1.0
24173,Austin/Lincoln/Continental/Red,2027-04-01,1.0,1.0
24174,Austin/Lincoln/Continental/Red,2027-05-01,1.0,1.0
24175,Austin/Lincoln/Continental/Red,2027-06-01,1.0,1.0
24176,Austin/Lincoln/Continental/Red,2027-07-01,1.0,1.0
24177,Austin/Lincoln/Continental/Red,2027-08-01,1.0,1.0
24178,Austin/Lincoln/Continental/Red,2027-09-01,1.0,1.0
24179,Austin/Lincoln/Continental/Red,2027-10-01,1.0,1.0
24180,Austin/Lincoln/Navigator/Black,2027-01-01,1.0,1.0
24181,Austin/Lincoln/Navigator/Black,2027-02-01,1.0,1.0
24182,Austin/Lincoln/Navigator/Black,2027-03-01,1.0,1.0
24183,Austin/Lincoln/Navigator/Black,2027-04-01,1.0,1.0
24184,Austin/Lincoln/Navigator/Black,2027-05-01,1.0,1.0
24185,Austin/Lincoln/Navigator/Black,2027-06-01,1.0,1.0
24186,Austin/Lincoln/Navigator/Black,2027-07-01,1.0,1.0
24187,Austin/Lincoln/Navigator/Black,2027-08-01,1.0,1.0
24188,Austin/Lincoln/Navigator/Black,2027-09-01,1.0,1.0
24189,Austin/Lincoln/Navigator/Black,2027-10-01,1.0,1.0
24190,Austin/Lincoln/Navigator/Black,2027-11-01,1.0,1.0
24191,Austin/Lincoln/Navigator/Black,2027-12-01,1.0,1.0
24192,Austin/Lincoln/Navigator/Pale White,2026-12-01,1.0,1.0
24193,Austin/Lincoln/Navigator/Pale White,2027-01-01,1.0,1.0
24194,Austin/Lincoln/Navigator/Pale White,2027-02-01,1.0,1.0
24195,Austin/Lincoln/Navigator/Pale White,2027-03-01,1.0,1.0
24196,Austin/Lincoln/Navigator/Pale White,2027-04-01,1.0,1.0
24197,Austin/Lincoln/Navigator/Pale White,2027-05-01,1.0,1.0
24198,Austin/Lincoln/Navigator/Pale White,2027-06-01,1.0,1.0
24199,Austin/Lincoln/Navigator/Pale White,2027-07-01,1.0,1.0
24200,Austin/Lincoln/Navigator/Pale White,2027-08-01,1.0,1.0
24201,Austin/Lincoln/Navigator/Pale White,2027-09-01,1.0,1.0
24202,Austin/Lincoln/Navigator/Pale White,2027-10-01,1.0,1.0
24203,Austin/Lincoln/Navigator/Pale White,2027-11-01,1.0,1.0
24204,Austin/Lincoln/Navigator/Red,2026-11-01,1.0,1.0
24205,Austin/Lincoln/Navigator/Red,2026-12-01,1.0,1.0
24206,Austin/Lincoln/Navigator/Red,2027-01-01,1.0,1.0
24207,Austin/Lincoln/Navigator/Red,2027-02-01,1.0,1.0
24208,Austin/Lincoln/Navigator/Red,2027-03-01,1.0,1.0
24209,Austin/Lincoln/Navigator/Red,2027-04-01,1.0,1.0
24210,Austin/Lincoln/Navigator/Red,2027-05-01,1.0,1.0
24211,Austin/Lincoln/Navigator/Red,2027-06-01,1.0,1.0
24212,Austin/Lincoln/Navigator/Red,2027-07-01,1.0,1.0
24213,Austin/Lincoln/Navigator/Red,2027-08-01,1.0,1.0
24214,Austin/Lincoln/Navigator/Red,2027-09-01,1.0,1.0
24215,Austin/Lincoln/Navigator/Red,2027-10-01,1.0,1.0
24216,Austin/Lincoln/Town car/Black,2026-12-01,1.0,1.0
24217,Austin/Lincoln/Town car/Black,2027-01-01,1.0,1.0
24218,Austin/Lincoln/Town car/Black,2027-02-01,1.0,1.0
24219,Austin/Lincoln/Town car/Black,2027-03-01,1.0,1.0
24220,Austin/Lincoln/Town car/Black,2027-04-01,1.0,1.0
24221,Austin/Lincoln/Town car/Black,2027-05-01,1.0,1.0
24222,Austin/Lincoln/Town car/Black,2027-06-01,1.0,1.0
24223,Austin/Lincoln/Town car/Black,2027-07-01,1.0,1.0
24224,Austin/Lincoln/Town car/Black,2027-08-01,1.0,1.0
24225,Austin/Lincoln/Town car/Black,2027-09-01,1.0,1.0
24226,Austin/Lincoln/Town car/Black,2027-10-01,1.0,1.0
24227,Austin/Lincoln/Town car/Black,2027-11-01,1.0,1.0
24228,Austin/Lincoln/Town car/Pale White,2026-12-01,1.0,1.0
24229,Austin/Lincoln/Town car/Pale White,2027-01-01,1.0,1.0
24230,Austin/Lincoln/Town car/Pale White,2027-02-01,1.0,1.0
24231,Austin/Lincoln/Town car/Pale White,2027-03-01,1.0,1.0
24232,Austin/Lincoln/Town car/Pale White,2027-04-01,1.0,1.0
24233,Austin/Lincoln/Town car/Pale White,2027-05-01,1.0,1.0
24234,Austin/Lincoln/Town car/Pale White,2027-06-01,1.0,1.0
24235,Austin/Lincoln/Town car/Pale White,2027-07-01,1.0,1.0
24236,Austin/Lincoln/Town car/Pale White,2027-08-01,1.0,1.0
24237,Austin/Lincoln/Town car/Pale White,2027-09-01,1.0,1.0
24238,Austin/Lincoln/Town car/Pale White,2027-10-01,1.0,1.0
24239,Austin/Lincoln/Town car/Pale White,2027-11-01,1.0,1.0
24240,Austin/Lincoln/Town car/Red,2026-10-01,1.0,1.0
24241,Austin/Lincoln/Town car/Red,2026-11-01,1.0,1.0
24242,Austin/Lincoln/Town car/Red,2026-12-01,1.0,1.0
24243,Austin/Lincoln/Town car/Red,2027-01-01,1.0,1.0
24244,Austin/Lincoln/Town car/Red,2027-02-01,1.0,1.0
24245,Austin/Lincoln/Town car/Red,2027-03-01,1.0,1.0
24246,Austin/Lincoln/Town car/Red,2027-04-01,1.0,1.0
24247,Austin/Lincoln/Town car/Red,2027-05-01,1.0,1.0
24248,Austin/Lincoln/Town car/Red,2027-06-01,1.0,1.0
24249,Austin/Lincoln/Town car/Red,2027-07-01,1.0,1.0
24250,Austin/Lincoln/Town car/Red,2027-08-01,1.0,1.0
24251,Austin/Lincoln/Town car/Red,2027-09-01,1.0,1.0
24252,Austin/Mercedes-B/C-Class/Black,2027-01-01,1.0,1.0
24253,Austin/Mercedes-B/C-Class/Black,2027-02-01,1.0,1.0
24254,Austin/Mercedes-B/C-Class/Black,2027-03-01,1.0,1.0
24255,Austin/Mercedes-B/C-Class/Black,2027-04-01,1.0,1.0
24256,Austin/Mercedes-B/C-Class/Black,2027-05-01,1.0,1.0
24257,Austin/Mercedes-B/C-Class/Black,2027-06-01,1.0,1.0
24258,Austin/Mercedes-B/C-Class/Black,2027-07-01,1.0,1.0
24259,Austin/Mercedes-B/C-Class/Black,2027-08-01,1.0,1.0
24260,Austin/Mercedes-B/C-Class/Black,2027-09-01,1.0,1.0
24261,Austin/Mercedes-B/C-Class/Black,2027-10-01,1.0,1.0
24262,Austin/Mercedes-B/C-Class/Black,2027-11-01,1.0,1.0
24263,Austin/Mercedes-B/C-Class/Black,2027-12-01,1.0,1.0
24264,Austin/Mercedes-B/C-Class/Pale White,2027-01-01,1.0,1.0
24265,Austin/Mercedes-B/C-Class/Pale White,2027-02-01,1.0,1.0
24266,Austin/Mercedes-B/C-Class/Pale White,2027-03-01,1.0,1.0
24267,Austin/Mercedes-B/C-Class/Pale White,2027-04-01,1.0,1.0
24268,Austin/Mercedes-B/C-Class/Pale White,2027-05-01,1.0,1.0
24269,Austin/Mercedes-B/C-Class/Pale White,2027-06-01,1.0,1.0
24270,Austin/Mercedes-B/C-Class/Pale White,2027-07-01,1.0,1.0
24271,Austin/Mercedes-B/C-Class/Pale White,2027-08-01,1.0,1.0
24272,Austin/Mercedes-B/C-Class/Pale White,2027-09-01,1.0,1.0
24273,Austin/Mercedes-B/C-Class/Pale White,2027-10-01,1.0,1.0
24274,Austin/Mercedes-B/C-Class/Pale White,2027-11-01,1.0,1.0
24275,Austin/Mercedes-B/C-Class/Pale White,2027-12-01,1.0,1.0
24276,Austin/Mercedes-B/C-Class/Red,2026-09-01,1.0,1.0
24277,Austin/Mercedes-B/C-Class/Red,2026-10-01,1.0,1.0
24278,Austin/Mercedes-B/C-Class/Red,2026-11-01,1.0,1.0
24279,Austin/Mercedes-B/C-Class/Red,2026-12-01,1.0,1.0
24280,Austin/Mercedes-B/C-Class/Red,2027-01-01,1.0,1.0
24281,Austin/Mercedes-B/C-Class/Red,2027-02-01,1.0,1.0
24282,Austin/Mercedes-B/C-Class/Red,2027-03-01,1.0,1.0
24283,Austin/Mercedes-B/C-Class/Red,2027-04-01,1.0,1.0
24284,Austin/Mercedes-B/C-Class/Red,2027-05-01,1.0,1.0
24285,Austin/Mercedes-B/C-Class/Red,2027-06-01,1.0,1.0
24286,Austin/Mercedes-B/C-Class/Red,2027-07-01,1.0,1.0
24287,Austin/Mercedes-B/C-Class/Red,2027-08-01,1.0,1.0
24288,Austin/Mercedes-B/CL500/Black,2026-12-01,1.0,1.0
24289,Austin/Mercedes-B/CL500/Black,2027-01-01,1.0,1.0
24290,Austin/Mercedes-B/CL500/Black,2027-02-01,1.0,1.0
24291,Austin/Mercedes-B/CL500/Black,2027-03-01,1.0,1.0
24292,Austin/Mercedes-B/CL500/Black,2027-04-01,1.0,1.0
24293,Austin/Mercedes-B/CL500/Black,2027-05-01,1.0,1.0
24294,Austin/Mercedes-B/CL500/Black,2027-06-01,1.0,1.0
24295,Austin/Mercedes-B/CL500/Black,2027-07-01,1.0,1.0
24296,Austin/Mercedes-B/CL500/Black,2027-08-01,1.0,1.0
24297,Austin/Mercedes-B/CL500/Black,2027-09-01,1.0,1.0
24298,Austin/Mercedes-B/CL500/Black,2027-10-01,1.0,1.0
24299,Austin/Mercedes-B/CL500/Black,2027-11-01,1.0,1.0
24300,Austin/Mercedes-B/CL500/Pale White,2027-01-01,1.032258,1.0322580337524414
24301,Austin/Mercedes-B/CL500/Pale White,2027-02-01,1.032258,1.0322580337524414
24302,Austin/Mercedes-B/CL500/Pale White,2027-03-01,1.032258,1.0322580337524414
24303,Austin/Mercedes-B/CL500/Pale White,2027-04-01,1.032258,1.0322580337524414
24304,Austin/Mercedes-B/CL500/Pale White,2027-05-01,1.032258,1.0322580337524414
24305,Austin/Mercedes-B/CL500/Pale White,2027-06-01,1.032258,1.0322580337524414
24306,Austin/Mercedes-B/CL500/Pale White,2027-07-01,1.032258,1.0322580337524414
24307,Austin/Mercedes-B/CL500/Pale White,2027-08-01,1.032258,1.0322580337524414
24308,Austin/Mercedes-B/CL500/Pale White,2027-09-01,1.032258,1.0322580337524414
24309,Austin/Mercedes-B/CL500/Pale White,2027-10-01,1.032258,1.0322580337524414
24310,Austin/Mercedes-B/CL500/Pale White,2027-11-01,1.032258,1.0322580337524414
24311,Austin/Mercedes-B/CL500/Pale White,2027-12-01,1.032258,1.0322580337524414
24312,Austin/Mercedes-B/CL500/Red,2026-06-01,1.0,1.0
24313,Austin/Mercedes-B/CL500/Red,2026-07-01,1.0,1.0
24314,Austin/Mercedes-B/CL500/Red,2026-08-01,1.0,1.0
24315,Austin/Mercedes-B/CL500/Red,2026-09-01,1.0,1.0
24316,Austin/Mercedes-B/CL500/Red,2026-10-01,1.0,1.0
24317,Austin/Mercedes-B/CL500/Red,2026-11-01,1.0,1.0
24318,Austin/Mercedes-B/CL500/Red,2026-12-01,1.0,1.0
24319,Austin/Mercedes-B/CL500/Red,2027-01-01,1.0,1.0
24320,Austin/Mercedes-B/CL500/Red,2027-02-01,1.0,1.0
24321,Austin/Mercedes-B/CL500/Red,2027-03-01,1.0,1.0
24322,Austin/Mercedes-B/CL500/Red,2027-04-01,1.0,1.0
24323,Austin/Mercedes-B/CL500/Red,2027-05-01,1.0,1.0
24324,Austin/Mercedes-B/CLK Coupe/Black,2026-09-01,1.0,1.0
24325,Austin/Mercedes-B/CLK Coupe/Black,2026-10-01,1.0,1.0
24326,Austin/Mercedes-B/CLK Coupe/Black,2026-11-01,1.0,1.0
24327,Austin/Mercedes-B/CLK Coupe/Black,2026-12-01,1.0,1.0
24328,Austin/Mercedes-B/CLK Coupe/Black,2027-01-01,1.0,1.0
24329,Austin/Mercedes-B/CLK Coupe/Black,2027-02-01,1.0,1.0
24330,Austin/Mercedes-B/CLK Coupe/Black,2027-03-01,1.0,1.0
24331,Austin/Mercedes-B/CLK Coupe/Black,2027-04-01,1.0,1.0
24332,Austin/Mercedes-B/CLK Coupe/Black,2027-05-01,1.0,1.0
24333,Austin/Mercedes-B/CLK Coupe/Black,2027-06-01,1.0,1.0
24334,Austin/Mercedes-B/CLK Coupe/Black,2027-07-01,1.0,1.0
24335,Austin/Mercedes-B/CLK Coupe/Black,2027-08-01,1.0,1.0
24336,Austin/Mercedes-B/CLK Coupe/Pale White,2026-04-01,1.0,1.0
24337,Austin/Mercedes-B/CLK Coupe/Pale White,2026-05-01,1.0,1.0
24338,Austin/Mercedes-B/CLK Coupe/Pale White,2026-06-01,1.0,1.0
24339,Austin/Mercedes-B/CLK Coupe/Pale White,2026-07-01,1.0,1.0
24340,Austin/Mercedes-B/CLK Coupe/Pale White,2026-08-01,1.0,1.0
24341,Austin/Mercedes-B/CLK Coupe/Pale White,2026-09-01,1.0,1.0
24342,Austin/Mercedes-B/CLK Coupe/Pale White,2026-10-01,1.0,1.0
24343,Austin/Mercedes-B/CLK Coupe/Pale White,2026-11-01,1.0,1.0
24344,Austin/Mercedes-B/CLK Coupe/Pale White,2026-12-01,1.0,1.0
24345,Austin/Mercedes-B/CLK Coupe/Pale White,2027-01-01,1.0,1.0
24346,Austin/Mercedes-B/CLK Coupe/Pale White,2027-02-01,1.0,1.0
24347,Austin/Mercedes-B/CLK Coupe/Pale White,2027-03-01,1.0,1.0
24348,Austin/Mercedes-B/E-Class/Black,2027-01-01,1.0,1.0
24349,Austin/Mercedes-B/E-Class/Black,2027-02-01,1.0,1.0
24350,Austin/Mercedes-B/E-Class/Black,2027-03-01,1.0,1.0
24351,Austin/Mercedes-B/E-Class/Black,2027-04-01,1.0,1.0
24352,Austin/Mercedes-B/E-Class/Black,2027-05-01,1.0,1.0
24353,Austin/Mercedes-B/E-Class/Black,2027-06-01,1.0,1.0
24354,Austin/Mercedes-B/E-Class/Black,2027-07-01,1.0,1.0
24355,Austin/Mercedes-B/E-Class/Black,2027-08-01,1.0,1.0
24356,Austin/Mercedes-B/E-Class/Black,2027-09-01,1.0,1.0
24357,Austin/Mercedes-B/E-Class/Black,2027-10-01,1.0,1.0
24358,Austin/Mercedes-B/E-Class/Black,2027-11-01,1.0,1.0
24359,Austin/Mercedes-B/E-Class/Black,2027-12-01,1.0,1.0
24360,Austin/Mercedes-B/E-Class/Pale White,2027-01-01,1.0,1.0
24361,Austin/Mercedes-B/E-Class/Pale White,2027-02-01,1.0,1.0
24362,Austin/Mercedes-B/E-Class/Pale White,2027-03-01,1.0,1.0
24363,Austin/Mercedes-B/E-Class/Pale White,2027-04-01,1.0,1.0
24364,Austin/Mercedes-B/E-Class/Pale White,2027-05-01,1.0,1.0
24365,Austin/Mercedes-B/E-Class/Pale White,2027-06-01,1.0,1.0
24366,Austin/Mercedes-B/E-Class/Pale White,2027-07-01,1.0,1.0
24367,Austin/Mercedes-B/E-Class/Pale White,2027-08-01,1.0,1.0
24368,Austin/Mercedes-B/E-Class/Pale White,2027-09-01,1.0,1.0
24369,Austin/Mercedes-B/E-Class/Pale White,2027-10-01,1.0,1.0
24370,Austin/Mercedes-B/E-Class/Pale White,2027-11-01,1.0,1.0
24371,Austin/Mercedes-B/E-Class/Pale White,2027-12-01,1.0,1.0
24372,Austin/Mercedes-B/E-Class/Red,2026-10-01,1.0,1.0
24373,Austin/Mercedes-B/E-Class/Red,2026-11-01,1.0,1.0
24374,Austin/Mercedes-B/E-Class/Red,2026-12-01,1.0,1.0
24375,Austin/Mercedes-B/E-Class/Red,2027-01-01,1.0,1.0
24376,Austin/Mercedes-B/E-Class/Red,2027-02-01,1.0,1.0
24377,Austin/Mercedes-B/E-Class/Red,2027-03-01,1.0,1.0
24378,Austin/Mercedes-B/E-Class/Red,2027-04-01,1.0,1.0
24379,Austin/Mercedes-B/E-Class/Red,2027-05-01,1.0,1.0
24380,Austin/Mercedes-B/E-Class/Red,2027-06-01,1.0,1.0
24381,Austin/Mercedes-B/E-Class/Red,2027-07-01,1.0,1.0
24382,Austin/Mercedes-B/E-Class/Red,2027-08-01,1.0,1.0
24383,Austin/Mercedes-B/E-Class/Red,2027-09-01,1.0,1.0
24384,Austin/Mercedes-B/M-Class/Black,2027-01-01,1.0588235,1.0588234663009644
24385,Austin/Mercedes-B/M-Class/Black,2027-02-01,1.0588235,1.0588234663009644
24386,Austin/Mercedes-B/M-Class/Black,2027-03-01,1.0588235,1.0588234663009644
24387,Austin/Mercedes-B/M-Class/Black,2027-04-01,1.0588235,1.0588234663009644
24388,Austin/Mercedes-B/M-Class/Black,2027-05-01,1.0588235,1.0588234663009644
24389,Austin/Mercedes-B/M-Class/Black,2027-06-01,1.0588235,1.0588234663009644
24390,Austin/Mercedes-B/M-Class/Black,2027-07-01,1.0588235,1.0588234663009644
24391,Austin/Mercedes-B/M-Class/Black,2027-08-01,1.0588235,1.0588234663009644
24392,Austin/Mercedes-B/M-Class/Black,2027-09-01,1.0588235,1.0588234663009644
24393,Austin/Mercedes-B/M-Class/Black,2027-10-01,1.0588235,1.0588234663009644
24394,Austin/Mercedes-B/M-Class/Black,2027-11-01,1.0588235,1.0588234663009644
24395,Austin/Mercedes-B/M-Class/Black,2027-12-01,1.0588235,1.0588234663009644
24396,Austin/Mercedes-B/M-Class/Pale White,2027-01-01,1.025641,1.0256409645080566
24397,Austin/Mercedes-B/M-Class/Pale White,2027-02-01,1.025641,1.0256409645080566
24398,Austin/Mercedes-B/M-Class/Pale White,2027-03-01,1.025641,1.0256409645080566
24399,Austin/Mercedes-B/M-Class/Pale White,2027-04-01,1.025641,1.0256409645080566
24400,Austin/Mercedes-B/M-Class/Pale White,2027-05-01,1.025641,1.0256409645080566
24401,Austin/Mercedes-B/M-Class/Pale White,2027-06-01,1.025641,1.0256409645080566
24402,Austin/Mercedes-B/M-Class/Pale White,2027-07-01,1.025641,1.0256409645080566
24403,Austin/Mercedes-B/M-Class/Pale White,2027-08-01,1.025641,1.0256409645080566
24404,Austin/Mercedes-B/M-Class/Pale White,2027-09-01,1.025641,1.0256409645080566
24405,Austin/Mercedes-B/M-Class/Pale White,2027-10-01,1.025641,1.0256409645080566
24406,Austin/Mercedes-B/M-Class/Pale White,2027-11-01,1.025641,1.0256409645080566
24407,Austin/Mercedes-B/M-Class/Pale White,2027-12-01,1.025641,1.0256409645080566
24408,Austin/Mercedes-B/M-Class/Red,2026-10-01,1.0,1.0
24409,Austin/Mercedes-B/M-Class/Red,2026-11-01,1.0,1.0
24410,Austin/Mercedes-B/M-Class/Red,2026-12-01,1.0,1.0
24411,Austin/Mercedes-B/M-Class/Red,2027-01-01,1.0,1.0
24412,Austin/Mercedes-B/M-Class/Red,2027-02-01,1.0,1.0
24413,Austin/Mercedes-B/M-Class/Red,2027-03-01,1.0,1.0
24414,Austin/Mercedes-B/M-Class/Red,2027-04-01,1.0,1.0
24415,Austin/Mercedes-B/M-Class/Red,2027-05-01,1.0,1.0
24416,Austin/Mercedes-B/M-Class/Red,2027-06-01,1.0,1.0
24417,Austin/Mercedes-B/M-Class/Red,2027-07-01,1.0,1.0
24418,Austin/Mercedes-B/M-Class/Red,2027-08-01,1.0,1.0
24419,Austin/Mercedes-B/M-Class/Red,2027-09-01,1.0,1.0
24420,Austin/Mercedes-B/S-Class/Black,2027-01-01,1.0,1.0
24421,Austin/Mercedes-B/S-Class/Black,2027-02-01,1.0,1.0
24422,Austin/Mercedes-B/S-Class/Black,2027-03-01,1.0,1.0
24423,Austin/Mercedes-B/S-Class/Black,2027-04-01,1.0,1.0
24424,Austin/Mercedes-B/S-Class/Black,2027-05-01,1.0,1.0
24425,Austin/Mercedes-B/S-Class/Black,2027-06-01,1.0,1.0
24426,Austin/Mercedes-B/S-Class/Black,2027-07-01,1.0,1.0
24427,Austin/Mercedes-B/S-Class/Black,2027-08-01,1.0,1.0
24428,Austin/Mercedes-B/S-Class/Black,2027-09-01,1.0,1.0
24429,Austin/Mercedes-B/S-Class/Black,2027-10-01,1.0,1.0
24430,Austin/Mercedes-B/S-Class/Black,2027-11-01,1.0,1.0
24431,Austin/Mercedes-B/S-Class/Black,2027-12-01,1.0,1.0
24432,Austin/Mercedes-B/S-Class/Pale White,2027-01-01,1.02,1.0199999809265137
24433,Austin/Mercedes-B/S-Class/Pale White,2027-02-01,1.02,1.0199999809265137
24434,Austin/Mercedes-B/S-Class/Pale White,2027-03-01,1.02,1.0199999809265137
24435,Austin/Mercedes-B/S-Class/Pale White,2027-04-01,1.02,1.0199999809265137
24436,Austin/Mercedes-B/S-Class/Pale White,2027-05-01,1.02,1.0199999809265137
24437,Austin/Mercedes-B/S-Class/Pale White,2027-06-01,1.02,1.0199999809265137
24438,Austin/Mercedes-B/S-Class/Pale White,2027-07-01,1.02,1.0199999809265137
24439,Austin/Mercedes-B/S-Class/Pale White,2027-08-01,1.02,1.0199999809265137
24440,Austin/Mercedes-B/S-Class/Pale White,2027-09-01,1.02,1.0199999809265137
24441,Austin/Mercedes-B/S-Class/Pale White,2027-10-01,1.02,1.0199999809265137
24442,Austin/Mercedes-B/S-Class/Pale White,2027-11-01,1.02,1.0199999809265137
24443,Austin/Mercedes-B/S-Class/Pale White,2027-12-01,1.02,1.0199999809265137
24444,Austin/Mercedes-B/S-Class/Red,2026-11-01,1.0,1.0
24445,Austin/Mercedes-B/S-Class/Red,2026-12-01,1.0,1.0
24446,Austin/Mercedes-B/S-Class/Red,2027-01-01,1.0,1.0
24447,Austin/Mercedes-B/S-Class/Red,2027-02-01,1.0,1.0
24448,Austin/Mercedes-B/S-Class/Red,2027-03-01,1.0,1.0
24449,Austin/Mercedes-B/S-Class/Red,2027-04-01,1.0,1.0
24450,Austin/Mercedes-B/S-Class/Red,2027-05-01,1.0,1.0
24451,Austin/Mercedes-B/S-Class/Red,2027-06-01,1.0,1.0
24452,Austin/Mercedes-B/S-Class/Red,2027-07-01,1.0,1.0
24453,Austin/Mercedes-B/S-Class/Red,2027-08-01,1.0,1.0
24454,Austin/Mercedes-B/S-Class/Red,2027-09-01,1.0,1.0
24455,Austin/Mercedes-B/S-Class/Red,2027-10-01,1.0,1.0
24456,Austin/Mercedes-B/SL-Class/Black,2026-12-01,1.0,1.0
24457,Austin/Mercedes-B/SL-Class/Black,2027-01-01,1.0,1.0
24458,Austin/Mercedes-B/SL-Class/Black,2027-02-01,1.0,1.0
24459,Austin/Mercedes-B/SL-Class/Black,2027-03-01,1.0,1.0
24460,Austin/Mercedes-B/SL-Class/Black,2027-04-01,1.0,1.0
24461,Austin/Mercedes-B/SL-Class/Black,2027-05-01,1.0,1.0
24462,Austin/Mercedes-B/SL-Class/Black,2027-06-01,1.0,1.0
24463,Austin/Mercedes-B/SL-Class/Black,2027-07-01,1.0,1.0
24464,Austin/Mercedes-B/SL-Class/Black,2027-08-01,1.0,1.0
24465,Austin/Mercedes-B/SL-Class/Black,2027-09-01,1.0,1.0
24466,Austin/Mercedes-B/SL-Class/Black,2027-10-01,1.0,1.0
24467,Austin/Mercedes-B/SL-Class/Black,2027-11-01,1.0,1.0
24468,Austin/Mercedes-B/SL-Class/Pale White,2026-12-01,1.0555556,1.0555555820465088
24469,Austin/Mercedes-B/SL-Class/Pale White,2027-01-01,1.0555556,1.0555555820465088
24470,Austin/Mercedes-B/SL-Class/Pale White,2027-02-01,1.0555556,1.0555555820465088
24471,Austin/Mercedes-B/SL-Class/Pale White,2027-03-01,1.0555556,1.0555555820465088
24472,Austin/Mercedes-B/SL-Class/Pale White,2027-04-01,1.0555556,1.0555555820465088
24473,Austin/Mercedes-B/SL-Class/Pale White,2027-05-01,1.0555556,1.0555555820465088
24474,Austin/Mercedes-B/SL-Class/Pale White,2027-06-01,1.0555556,1.0555555820465088
24475,Austin/Mercedes-B/SL-Class/Pale White,2027-07-01,1.0555556,1.0555555820465088
24476,Austin/Mercedes-B/SL-Class/Pale White,2027-08-01,1.0555556,1.0555555820465088
24477,Austin/Mercedes-B/SL-Class/Pale White,2027-09-01,1.0555556,1.0555555820465088
24478,Austin/Mercedes-B/SL-Class/Pale White,2027-10-01,1.0555556,1.0555555820465088
24479,Austin/Mercedes-B/SL-Class/Pale White,2027-11-01,1.0555556,1.0555555820465088
24480,Austin/Mercedes-B/SL-Class/Red,2027-01-01,1.0526316,1.0526316165924072
24481,Austin/Mercedes-B/SL-Class/Red,2027-02-01,1.0526316,1.0526316165924072
24482,Austin/Mercedes-B/SL-Class/Red,2027-03-01,1.0526316,1.0526316165924072
24483,Austin/Mercedes-B/SL-Class/Red,2027-04-01,1.0526316,1.0526316165924072
24484,Austin/Mercedes-B/SL-Class/Red,2027-05-01,1.0526316,1.0526316165924072
24485,Austin/Mercedes-B/SL-Class/Red,2027-06-01,1.0526316,1.0526316165924072
24486,Austin/Mercedes-B/SL-Class/Red,2027-07-01,1.0526316,1.0526316165924072
24487,Austin/Mercedes-B/SL-Class/Red,2027-08-01,1.0526316,1.0526316165924072
24488,Austin/Mercedes-B/SL-Class/Red,2027-09-01,1.0526316,1.0526316165924072
24489,Austin/Mercedes-B/SL-Class/Red,2027-10-01,1.0526316,1.0526316165924072
24490,Austin/Mercedes-B/SL-Class/Red,2027-11-01,1.0526316,1.0526316165924072
24491,Austin/Mercedes-B/SL-Class/Red,2027-12-01,1.0526316,1.0526316165924072
24492,Austin/Mercedes-B/SLK/Black,2027-01-01,1.05,1.0499999523162842
24493,Austin/Mercedes-B/SLK/Black,2027-02-01,1.05,1.0499999523162842
24494,Austin/Mercedes-B/SLK/Black,2027-03-01,1.05,1.0499999523162842
24495,Austin/Mercedes-B/SLK/Black,2027-04-01,1.05,1.0499999523162842
24496,Austin/Mercedes-B/SLK/Black,2027-05-01,1.05,1.0499999523162842
24497,Austin/Mercedes-B/SLK/Black,2027-06-01,1.05,1.0499999523162842
24498,Austin/Mercedes-B/SLK/Black,2027-07-01,1.05,1.0499999523162842
24499,Austin/Mercedes-B/SLK/Black,2027-08-01,1.05,1.0499999523162842
24500,Austin/Mercedes-B/SLK/Black,2027-09-01,1.05,1.0499999523162842
24501,Austin/Mercedes-B/SLK/Black,2027-10-01,1.05,1.0499999523162842
